,HomeTeam,AwayTeam,FTHG,FTAG,result,HTHG,HTAG,HTR,HST,AST,HF,AF,HY,AY,HR,AR,player_Name_home,player_Wins_home,player_Losses_home,player_Goals_home,player_Goals per match_home,player_Penalties scored_home,player_Shooting accuracy %_home,player_Own goals_home,player_Yellow cards_home,player_Red cards_home,player_Fouls_home,Forward_home,rank_home,matches_played_home,wins_home,drawns_home,goals_for_home,goals_against_home,goals_diff_home,points_home,lossess_home,rank_away,matches_played_away,wins_away,drawns_away,goals_for_away,goals_against_away,goals_diff_away,points_away,lossess_away,player_Name_away,player_Wins_away,player_Losses_away,player_Goals_away,player_Goals per match_away,player_Penalties scored_away,player_Shooting accuracy %_away,player_Own goals_away,player_Yellow cards_away,player_Red cards_away,player_Fouls_away,Forward_away,numberof_winby_home_between,numberof_winby_away_between,numberof_match_draw_between,number_of_match_play_between,Past_5_match_won_by_home,Past_5_match_won_by_away,Past_5_match_drwan
651,Burnley,Leicester,0,1,A,0,0,D,4,4,16,16,3,0,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,2,0,3,1,2,0
652,Burnley,Leicester,1,0,H,0,0,D,3,5,4,8,1,0,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,2,0,3,1,2,0
653,Burnley,Leicester,1,2,A,1,1,D,2,4,9,10,1,1,0,1,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,2,0,3,1,2,0
654,Man City,Leicester,2,0,H,1,0,H,9,2,11,3,0,1,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,4,1,0,5,4,1,0
655,Man City,Leicester,1,3,A,0,1,A,4,7,9,15,2,2,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,4,1,0,5,4,1,0
656,Man City,Leicester,2,1,H,2,1,H,5,4,12,16,3,3,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,4,1,0,5,4,1,0
657,Man City,Leicester,5,1,H,1,1,D,11,2,10,12,2,3,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,4,1,0,5,4,1,0
658,Man City,Leicester,1,0,H,0,0,D,5,2,12,5,3,2,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,4,1,0,5,4,1,0
659,Fulham,Leicester,1,1,D,1,0,H,7,5,12,7,0,0,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,0,1,1,0,0,1
660,West Ham,Leicester,2,3,A,1,3,A,7,5,10,14,0,1,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,1,1,2,0,1,1
661,West Ham,Leicester,1,1,D,1,1,D,4,2,9,12,1,1,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,1,1,2,0,1,1
662,Liverpool,Leicester,2,2,D,2,0,H,6,3,13,10,2,2,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,0,2,3,1,0,2
663,Liverpool,Leicester,4,1,H,2,1,H,11,3,4,8,1,2,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,0,2,3,1,0,2
664,Liverpool,Leicester,1,1,D,1,1,D,3,2,13,6,1,3,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,0,2,3,1,0,2
665,Chelsea,Leicester,2,0,H,0,0,D,10,4,11,11,0,1,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,1,1,3,1,1,1
666,Chelsea,Leicester,1,1,D,0,0,D,4,5,4,12,0,0,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,1,1,3,1,1,1
667,Chelsea,Leicester,0,1,A,0,0,D,5,3,10,9,0,2,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,1,1,3,1,1,1
668,Man United,Leicester,1,1,D,1,1,D,6,3,16,10,3,0,0,1,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,3,0,1,4,3,0,1
669,Man United,Leicester,4,1,H,4,0,H,7,3,9,12,0,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,3,0,1,4,3,0,1
670,Man United,Leicester,2,0,H,0,0,D,7,4,8,7,1,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,3,0,1,4,3,0,1
671,Man United,Leicester,2,1,H,1,0,H,6,4,11,8,2,1,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,3,0,1,4,3,0,1
672,Aston Villa,Leicester,2,1,H,1,1,D,7,4,9,14,4,4,0,1,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,0,0,1,1,0,0
673,Arsenal,Leicester,2,1,H,2,0,H,7,4,13,14,2,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,5,0,0,5,5,0,0
674,Arsenal,Leicester,2,1,H,0,1,A,6,3,9,10,4,3,0,1,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,5,0,0,5,5,0,0
675,Arsenal,Leicester,1,0,H,0,0,D,5,3,9,13,2,4,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,5,0,0,5,5,0,0
676,Arsenal,Leicester,4,3,H,2,2,D,10,3,9,12,0,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,5,0,0,5,5,0,0
677,Arsenal,Leicester,3,1,H,1,1,D,6,2,10,10,2,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,5,0,0,5,5,0,0
678,Newcastle,Leicester,1,0,H,0,0,D,6,2,13,15,0,3,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,2,0,3,1,2,0
679,Newcastle,Leicester,0,3,A,0,1,A,1,7,9,12,4,1,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,2,0,3,1,2,0
680,Newcastle,Leicester,2,3,A,1,1,D,4,5,10,9,2,1,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,1,2,0,3,1,2,0
681,West Brom,Leicester,2,3,A,2,1,H,5,4,15,15,2,2,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,3,0,3,0,3,0
682,West Brom,Leicester,2,3,A,1,0,H,6,5,3,11,0,2,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,3,0,3,0,3,0
683,West Brom,Leicester,0,1,A,0,1,A,4,1,14,9,2,2,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,3,0,3,0,3,0
684,Southampton,Leicester,2,0,H,0,0,D,6,0,10,12,2,2,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,2,0,1,3,2,0,1
685,Southampton,Leicester,2,2,D,2,0,H,6,7,16,10,2,0,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,2,0,1,3,2,0,1
686,Southampton,Leicester,3,0,H,2,0,H,7,2,8,10,0,1,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,2,0,1,3,2,0,1
687,Crystal Palace,Leicester,0,1,A,0,1,A,4,3,9,13,1,1,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,1,1,2,0,1,1
688,Crystal Palace,Leicester,2,2,D,0,1,A,4,2,10,16,0,2,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,1,1,2,0,1,1
689,Brighton,Leicester,0,2,A,0,0,D,3,4,11,13,2,4,0,1,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,16,76,18,22,69,114,-22,38,36,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,1,1,2,0,1,1
690,Brighton,Leicester,1,1,D,1,0,H,3,3,10,7,3,1,0,1,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,16,76,18,22,69,114,-22,38,36,11,498,157,136,623,718,-7,46,205,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,0,1,1,2,0,1,1
691,Everton,Brighton,2,0,H,0,0,D,3,4,10,14,0,1,0,1,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,2,0,0,2,2,0,0
692,Everton,Brighton,3,1,H,1,1,D,3,3,9,17,0,1,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,2,0,0,2,2,0,0
693,Wolves,Brighton,0,0,D,0,0,D,5,0,0,8,0,1,0,0,Leonardo Campana,0,0,0,0,0,0,0,0,0,0,Leonardo Campana,18,190,48,49,203,327,-24,38,93,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,0,0,1,1,0,0,1
694,Tottenham,Brighton,1,0,H,0,0,D,5,1,7,13,1,2,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,0,1,1,0,0
695,Burnley,Brighton,0,0,D,0,0,D,4,1,5,17,0,2,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,1,2,1,0,1
696,Burnley,Brighton,1,0,H,1,0,H,4,1,11,11,2,0,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,1,2,1,0,1
697,Man City,Brighton,3,1,H,2,1,H,7,3,5,7,0,1,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,2,0,0,2,2,0,0
698,Man City,Brighton,2,0,H,1,0,H,8,1,4,10,0,3,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,2,0,0,2,2,0,0
699,Fulham,Brighton,4,2,H,0,2,A,7,6,10,5,2,3,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,0,1,1,0,0
700,West Ham,Brighton,0,3,A,0,2,A,2,5,5,13,1,0,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,0,1,1,2,0,1,1
701,West Ham,Brighton,2,2,D,0,0,D,6,6,9,11,0,1,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,0,1,1,2,0,1,1
702,Liverpool,Brighton,1,0,H,1,0,H,8,2,8,14,1,1,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,0,1,1,0,0
703,Chelsea,Brighton,3,0,H,1,0,H,4,1,5,9,0,0,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,0,1,1,0,0
704,Man United,Brighton,1,0,H,0,0,D,4,2,9,9,0,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,0,1,1,0,0
705,Arsenal,Brighton,2,0,H,1,0,H,12,1,7,8,0,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,1,2,1,0,1
706,Arsenal,Brighton,1,1,D,1,0,H,8,5,9,14,5,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,1,2,1,0,1
707,Newcastle,Brighton,0,0,D,0,0,D,2,3,11,10,2,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,0,1,1,2,0,1,1
708,Newcastle,Brighton,0,1,A,0,1,A,6,2,13,17,0,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,0,1,1,2,0,1,1
709,Southampton,Brighton,1,1,D,0,1,A,3,2,8,10,3,1,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,0,0,2,2,0,0,2
710,Southampton,Brighton,2,2,D,1,0,H,5,4,10,13,2,3,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,0,0,2,2,0,0,2
711,Crystal Palace,Brighton,3,2,H,3,2,H,8,3,12,16,3,2,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,1,0,0,1,1,0,0
712,Leicester,Brighton,2,0,H,1,0,H,4,2,8,10,1,0,0,0,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,11,498,157,136,623,718,-7,46,205,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,2,0,0,2,2,0,0
713,Leicester,Brighton,2,1,H,1,0,H,3,3,6,4,1,1,0,0,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,11,498,157,136,623,718,-7,46,205,16,76,18,22,69,114,-22,38,36,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,2,0,0,2,2,0,0
714,Wolves,Everton,0,0,D,0,0,D,2,13,14,12,1,1,0,0,Leonardo Campana,0,0,0,0,0,0,0,0,0,0,Leonardo Campana,18,190,48,49,203,327,-24,38,93,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,0,1,3,4,0,1,3
715,Wolves,Everton,0,3,A,0,3,A,7,6,13,14,0,1,0,0,Leonardo Campana,0,0,0,0,0,0,0,0,0,0,Leonardo Campana,18,190,48,49,203,327,-24,38,93,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,0,1,3,4,0,1,3
716,Wolves,Everton,0,0,D,0,0,D,1,10,7,10,0,0,0,0,Leonardo Campana,0,0,0,0,0,0,0,0,0,0,Leonardo Campana,18,190,48,49,203,327,-24,38,93,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,0,1,3,4,0,1,3
717,Wolves,Everton,2,2,D,1,1,D,4,5,8,7,0,1,0,1,Leonardo Campana,0,0,0,0,0,0,0,0,0,0,Leonardo Campana,18,190,48,49,203,327,-24,38,93,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,0,1,3,4,0,1,3
718,Tottenham,Everton,2,1,H,2,0,H,9,10,9,18,1,4,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
719,Tottenham,Everton,1,1,D,1,1,D,8,3,15,14,3,1,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
720,Tottenham,Everton,2,0,H,1,0,H,7,4,5,15,1,3,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
721,Tottenham,Everton,2,2,D,1,1,D,10,5,14,8,1,1,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
722,Tottenham,Everton,1,0,H,0,0,D,2,3,9,13,1,0,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
723,Tottenham,Everton,2,1,H,2,1,H,6,5,15,5,5,1,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
724,Tottenham,Everton,0,0,D,0,0,D,6,3,20,9,4,1,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
725,Tottenham,Everton,3,2,H,1,0,H,7,4,9,14,1,2,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
726,Tottenham,Everton,4,0,H,1,0,H,10,0,11,15,0,2,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
727,Tottenham,Everton,2,2,D,1,0,H,3,9,10,13,0,2,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,6,0,4,10,3,0,2
728,Burnley,Everton,1,0,H,1,0,H,4,11,11,13,1,0,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,8,1038,377,296,1357,1311,1,52,365,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,3,2,0,5,3,2,0
